,IPC,AGUASCALIENTES_x,BAJA CALIFORNIA_x,BAJA CALIFORNIA SUR_x,CAMPECHE_x,COAHUILA_x,COLIMA_x,CHIAPAS_x,CHIHUAHUA_x,DISTRITO FEDERAL_x,DURANGO_x,GUANAJUATO_x,GUERRERO_x,HIDALGO_x,JALISCO_x,ESTADO DE MÉXICO_x,MICHOACÁN_x,MORELOS_x,NAYARIT_x,NUEVO LEÓN_x,OAXACA_x,PUEBLA_x,QUERÉTARO_x,QUINTANA ROO_x,SAN LUIS POTOSÍ_x,SINALOA_x,SONORA_x,TABASCO_x,TAMAULIPAS_x,TLAXCALA_x,VERACRUZ_x,YUCATÁN_x,ZACATECAS_x,NACIONAL_x,AGUASCALIENTES_y,BAJA CALIFORNIA_y,BAJA CALIFORNIA SUR_y,CAMPECHE_y,COAHUILA_y,COLIMA_y,CHIAPAS_y,CHIHUAHUA_y,DISTRITO FEDERAL_y,DURANGO_y,GUANAJUATO_y,GUERRERO_y,HIDALGO_y,JALISCO_y,ESTADO DE MÉXICO_y,MICHOACÁN_y,MORELOS_y,NAYARIT_y,NUEVO LEÓN_y,OAXACA_y,PUEBLA_y,QUERÉTARO_y,QUINTANA ROO_y,SAN LUIS POTOSÍ_y,SINALOA_y,SONORA_y,TABASCO_y,TAMAULIPAS_y,TLAXCALA_y,VERACRUZ_y,YUCATÁN_y,ZACATECAS_y,NACIONAL_y,carros
01/2010,-1728.8600000000006,26.400000000000002,45.99999999999999,-4.6,4.599999999999994,18.900000000000002,12.799999999999999,-13.299999999999997,22.4,22.400000000000002,-1.0999999999999996,40.400000000000006,35.6,35.300000000000004,19.8,31.0,36.7,23.7,-55.199999999999996,8.400000000000002,-14.0,39.5,23.0,22.0,-15.0,1.4000000000000004,51.9,52.099999999999994,-43.800000000000004,36.9,0.30000000000001137,-20.0,6.0,13.200000000000003,-1.799999999999999,0.7000000000000011,-0.3000000000000007,-2.8999999999999986,-0.8000000000000007,-1.1999999999999993,-1.3999999999999986,-0.5,-2.3000000000000007,-1.0999999999999996,-1.9000000000000004,-1.6000000000000014,-2.200000000000001,-2.1999999999999993,-2.299999999999999,-2.0999999999999996,-2.599999999999998,-0.6000000000000014,-0.5999999999999996,-2.3000000000000007,-3.8000000000000007,-2.0,-2.8000000000000007,-2.3999999999999986,0.10000000000000142,0.0,-3.1999999999999993,-0.09999999999999964,-2.0999999999999996,-3.1999999999999993,-2.8999999999999986,-1.4000000000000004,-1.3000000000000007,47872.0
02/2010,1242.9300000000003,76.3,-22.599999999999994,10.799999999999999,-41.0,-6.200000000000003,165.0,-27.3,-11.699999999999996,31.499999999999996,28.200000000000003,98.5,77.5,23.39999999999999,93.3,89.19999999999999,136.0,73.9,104.6,7.399999999999999,9.0,1.3000000000000043,100.4,-41.3,38.2,31.1,-28.499999999999996,-111.0,48.00000000000001,23.900000000000006,-20.900000000000006,-12.099999999999998,63.300000000000004,14.600000000000001,0.7999999999999989,-0.09999999999999964,0.5,1.5,0.9000000000000004,-0.3999999999999986,2.3000000000000007,1.0,1.5,0.5999999999999996,0.9000000000000004,0.8000000000000007,1.0,0.8999999999999986,1.799999999999999,0.09999999999999964,1.6999999999999993,0.1999999999999993,0.8000000000000007,1.5,2.200000000000001,0.7000000000000011,1.0,1.0,0.0,0.7000000000000011,1.8999999999999986,0.09999999999999964,1.200000000000001,1.2999999999999972,0.6999999999999993,0.40000000000000036,0.1999999999999993,65546.0
03/2010,1631.8899999999994,-109.0,-34.0,-15.299999999999999,-6.700000000000001,-24.599999999999998,-191.7,-3.0,-19.700000000000003,-55.699999999999996,-31.300000000000004,-151.0,-113.9,-79.8,-122.3,-123.89999999999999,-178.9,-100.5,-123.9,-22.2,-10.7,-45.7,-139.0,-24.6,-86.3,-45.1,-24.9,-17.4,-65.9,-64.5,-39.8,-2.9000000000000004,-87.0,-47.6,3.1000000000000014,1.0,0.8000000000000007,1.0,4.700000000000001,0.6999999999999993,0.6999999999999993,3.3000000000000007,3.5999999999999996,3.0,3.5000000000000018,1.3999999999999986,3.0,2.6000000000000014,3.0,3.1999999999999993,3.5,1.6999999999999993,4.300000000000001,1.6999999999999993,2.599999999999998,3.5999999999999996,-0.10000000000000142,3.3000000000000007,1.6999999999999993,2.4000000000000004,0.9000000000000021,3.9000000000000004,2.3999999999999986,2.200000000000003,0.5999999999999979,3.0,3.1999999999999993,65817.0
04/2010,-579.1100000000006,0.6,7.300000000000001,-1.9,25.5,73.4,0.0,55.60000000000001,11.6,13.3,-3.6000000000000005,4.9,0.0,53.7,0.8,11.9,1.5,9.2,-0.19999999999999998,148.1,28.000000000000004,39.7,21.200000000000003,211.0,90.19999999999999,-0.7999999999999998,-0.20000000000000018,2.0,105.9,55.3,69.3,42.4,1.2000000000000002,33.1,3.0,1.0999999999999996,1.8000000000000007,4.5,5.199999999999999,1.3000000000000007,2.6999999999999993,4.700000000000001,0.6000000000000014,4.1,2.3999999999999986,1.6000000000000014,2.6999999999999993,2.0,1.700000000000001,2.1999999999999993,0.8999999999999986,2.1000000000000014,4.799999999999997,2.6999999999999993,2.200000000000003,2.8000000000000007,4.100000000000001,4.299999999999997,2.3000000000000007,3.1999999999999993,4.699999999999999,4.699999999999999,1.9000000000000021,3.599999999999998,4.600000000000001,3.299999999999999,3.5,66090.0
05/2010,-648.7900000000009,4.7,-30.3,0.0,78.30000000000001,2.799999999999997,0.1,116.0,-8.9,12.4,4.0,1.0,7.4,-26.299999999999997,4.2,10.5,8.600000000000001,-2.5,0.1,-112.5,-20.700000000000003,-17.9,-11.100000000000001,-34.0,-45.3,-0.5000000000000001,-6.2,35.8,-35.60000000000001,-22.9,-65.3,42.8,1.1,-4.900000000000006,3.099999999999998,2.9000000000000004,2.3000000000000007,1.2999999999999972,4.099999999999998,1.0,0.0,3.5,2.0,3.6999999999999993,2.5,1.3999999999999986,1.4000000000000021,3.0,1.9000000000000004,2.400000000000002,3.0,1.8000000000000007,4.0,1.5,2.0,2.3999999999999986,1.1000000000000014,2.8000000000000007,2.6999999999999993,3.3999999999999986,1.1000000000000014,3.5,1.5999999999999979,2.400000000000002,1.3999999999999986,3.6000000000000014,2.6999999999999993,66364.0
06/2010,-881.5599999999977,51.1,0.0,0.0,220.29999999999998,-8.900000000000006,83.10000000000001,321.1,32.8,67.0,51.6,73.0,194.29999999999998,16.099999999999994,120.4,66.9,121.10000000000001,175.70000000000002,53.8,159.7,216.1,79.89999999999999,75.2,-67.0,36.10000000000001,2.5,5.1,246.8,55.3,44.699999999999996,108.2,83.4,33.9,73.9,1.0,4.599999999999998,2.299999999999997,-0.29999999999999716,2.1000000000000014,1.5,-0.3000000000000007,4.099999999999998,-0.3000000000000007,2.200000000000003,0.6000000000000014,-0.6999999999999993,0.6999999999999993,0.5,-0.1999999999999993,0.0,-1.5,2.0,2.200000000000003,-1.3999999999999986,-0.40000000000000213,0.3000000000000007,1.0,0.8000000000000007,3.099999999999998,5.300000000000001,0.3999999999999986,1.6999999999999993,-0.3000000000000007,0.1999999999999993,0.5,0.8999999999999986,1.9000000000000021,66638.0
07/2010,1151.7700000000004,82.29999999999998,0.4,0.8,-61.69999999999999,103.70000000000002,155.5,-112.39999999999998,143.2,109.00000000000001,139.6,163.5,116.69999999999999,289.09999999999997,157.4,154.0,198.70000000000002,121.89999999999998,417.2,143.1,130.20000000000002,237.29999999999998,118.2,171.20000000000002,478.20000000000005,150.9,125.6,-9.699999999999989,196.1,157.0,300.29999999999995,48.69999999999999,123.4,135.0,-2.5,3.8000000000000007,2.1000000000000014,-1.2000000000000028,-2.3000000000000007,-0.8000000000000007,-1.0999999999999979,-1.8000000000000007,-2.3999999999999986,-2.0,-2.5,-1.6000000000000014,-2.6999999999999993,-2.0,-1.9000000000000021,-2.0,-2.6999999999999993,-1.6000000000000014,-2.0,-1.3999999999999986,-1.6999999999999993,-2.3999999999999986,-1.1000000000000014,-2.1999999999999993,0.40000000000000213,1.5,-1.6999999999999993,-1.6999999999999993,-1.4999999999999982,-1.4000000000000021,-1.6999999999999993,-2.299999999999997,-1.1000000000000014,66910.0
08/2010,-628.890000000003,-68.1,2.5,5.9,13.199999999999989,-161.5,117.5,361.6,-103.8,-28.80000000000001,-123.4,-117.2,199.80000000000007,-236.99999999999997,-65.9,-82.19999999999999,-97.40000000000003,11.300000000000011,36.19999999999999,-307.2,307.99999999999994,-75.19999999999999,-125.0,-161.90000000000003,-456.5,37.69999999999999,-12.799999999999983,354.69999999999993,-283.2,-72.70000000000002,-36.599999999999966,-9.699999999999989,-80.4,-49.599999999999994,0.7000000000000028,1.1000000000000014,2.0,-0.09999999999999787,1.8000000000000007,0.1999999999999993,-0.40000000000000213,0.40000000000000213,0.29999999999999716,0.5,0.3999999999999986,-0.1999999999999993,0.5,0.3000000000000007,-0.1999999999999993,-0.10000000000000142,0.0,0.8000000000000007,1.5999999999999979,-0.10000000000000142,0.0,0.1999999999999993,0.6999999999999993,0.8999999999999986,0.09999999999999787,-0.1999999999999993,-0.6000000000000014,1.4000000000000021,0.0,0.10000000000000142,0.3000000000000007,0.5,0.5,67187.0
09/2010,1650.489999999998,7.0,1.0,67.0,-41.69999999999999,65.60000000000001,-55.099999999999966,-197.20000000000005,23.900000000000006,-80.8,78.4,5.500000000000014,-208.20000000000005,73.29999999999998,-60.0,-47.2,-80.0,-66.69999999999999,-44.89999999999998,276.7,-218.79999999999995,-5.599999999999966,51.29999999999998,87.70000000000002,177.79999999999998,-16.19999999999999,-37.900000000000006,-113.09999999999991,162.8,-39.3,1.599999999999966,-36.5,35.900000000000006,2.4000000000000057,0.1999999999999993,-2.1999999999999993,-1.1999999999999993,-0.1999999999999993,-5.800000000000001,-2.6999999999999993,0.20000000000000284,2.3000000000000007,-0.5,-1.3000000000000007,3.8999999999999986,-4.699999999999999,-0.1999999999999993,-0.1999999999999993,-0.5,-0.1999999999999993,-0.3000000000000007,-0.5,-2.3000000000000007,-0.6999999999999993,-0.6999999999999993,-0.9000000000000021,-0.5,3.0,-5.099999999999998,-1.3999999999999986,-0.1999999999999993,-1.9000000000000021,-0.7000000000000011,-0.5,-0.3000000000000007,-0.6000000000000014,-1.0,67462.0
10/2010,2237.8800000000047,-75.39999999999999,25.8,-71.60000000000001,-181.5,-79.9,-298.0,-501.1,-96.5,-90.0,-151.1,-130.60000000000002,-301.0,-153.79999999999998,-155.70000000000002,-110.5,-149.79999999999998,-247.5,-452.2,-313.8,-442.2,-211.10000000000002,-127.79999999999998,-154.10000000000002,-262.29999999999995,-170.0,-69.3,-460.1,-197.4,-117.5,-310.2,-142.7,-114.4,-179.2,-3.3000000000000007,-4.0,-2.900000000000002,-2.200000000000003,-0.1999999999999993,2.8999999999999986,-1.2000000000000028,-7.800000000000001,-1.2999999999999972,-3.3000000000000007,-7.0,5.100000000000001,-2.8000000000000007,-2.0,-1.5999999999999996,-1.8999999999999986,-0.1999999999999993,-0.3999999999999986,-3.5,-0.40000000000000213,-1.6000000000000014,-2.099999999999998,-1.8000000000000007,-6.399999999999999,2.0,-5.200000000000003,-1.1999999999999993,-2.8999999999999986,-1.5999999999999996,-1.8000000000000007,-2.3999999999999986,-3.1999999999999993,-2.8999999999999986,67737.0
11/2010,1249.0999999999985,-2.2,-20.799999999999997,-2.1,-8.0,-1.1,-3.1,31.500000000000007,-3.5,-2.3000000000000003,-2.9,-0.7,-3.0,-11.2,-1.2,-1.9999999999999998,-0.7999999999999998,5.5,-10.3,-8.4,8.599999999999998,-19.5,-2.9,66.89999999999999,-20.200000000000003,-5.5,-10.7,116.0,-9.8,-2.8,-39.5,-22.999999999999996,-1.1,-2.6000000000000014,-2.5,-5.400000000000002,-4.899999999999999,-0.8999999999999986,-4.600000000000001,-2.3999999999999986,-1.0,-5.4,-1.700000000000001,-4.0,-2.099999999999998,-1.7000000000000028,-1.6000000000000014,-2.6000000000000014,-1.5999999999999996,-2.0,-2.0,-3.5,-4.099999999999998,-0.6999999999999993,-1.1999999999999993,-2.4000000000000004,-1.5,-2.8000000000000007,-4.5,-6.199999999999999,-1.3000000000000007,-3.3000000000000007,-1.799999999999999,-1.3999999999999986,-0.9000000000000021,-2.700000000000001,-3.400000000000002,68015.0
12/2010,1733.4700000000012,0.0,52.800000000000004,0.5,-38.9,-0.9,0.0,-61.2,0.0,-1.2999999999999998,0.2,0.1,-6.0,-5.699999999999999,0.0,-1.8,-2.1,-7.3,0.0,0.6,-20.4,-36.3,0.1,-115.49999999999999,0.10000000000000009,0.1,4.9,-152.89999999999998,0.0,-5.0,-20.1,-14.5,0.0,-8.5,-2.3000000000000007,-1.299999999999999,-2.3999999999999986,-3.6000000000000014,-3.4999999999999982,-1.9000000000000021,-1.5,-1.4000000000000004,-2.0999999999999996,-2.0999999999999996,-2.1000000000000014,-2.099999999999998,-2.0,-0.6999999999999993,-0.8000000000000007,-2.1000000000000014,-2.1999999999999993,-2.200000000000003,-3.5,-2.5,-2.1999999999999993,-1.9000000000000004,-3.1999999999999993,-2.8000000000000007,-2.400000000000002,-1.5999999999999996,-3.0,-3.3999999999999986,-1.8000000000000007,-2.900000000000002,-4.0,-1.9000000000000004,-2.299999999999997,68292.0
01/2011,-1568.550000000003,0.5,-56.7,-0.4,56.699999999999996,7.6,0.0,17.3,2.6999999999999997,0.0,0.7,1.7999999999999998,0.0,10.0,0.6,0.7,0.6,0.0,0.7,23.2,29.1,9.100000000000001,0.0,24.900000000000002,13.5,0.0,-4.2,104.39999999999999,33.6,0.0,49.00000000000001,45.7,0.1,9.8,0.10000000000000142,-1.3000000000000007,-1.6000000000000014,2.0,-0.9000000000000004,-0.1999999999999993,0.8000000000000007,-1.5,1.799999999999999,0.09999999999999964,1.0,1.0,2.200000000000001,-0.9000000000000021,0.5999999999999996,1.1999999999999993,0.8999999999999986,-1.2999999999999972,-0.8000000000000007,1.3000000000000007,1.5,1.6999999999999993,1.8000000000000007,0.8000000000000007,-1.5999999999999979,-1.6999999999999993,0.6000000000000014,-0.6000000000000014,1.5,1.1000000000000014,2.0,0.20000000000000107,-0.20000000000000107,120048.0
02/2011,37.45999999999913,-0.5,70.2,0.30000000000000004,-55.8,-7.1,0.0,-8.899999999999999,-2.6,0.6,-0.9,-1.9,0.0,-9.0,-0.6,-0.39999999999999997,-0.6,0.0,-0.7,-23.8,-29.3,-8.4,0.0,51.1,-13.2,-0.1,1.0,-38.19999999999999,-33.400000000000006,0.0,-57.900000000000006,-13.600000000000001,0.30000000000000004,-6.4,2.3999999999999986,-3.0,-0.10000000000000142,1.6000000000000014,2.8000000000000007,1.1000000000000014,0.9000000000000021,1.5,2.0999999999999996,1.8000000000000007,2.1000000000000014,1.6999999999999993,1.5999999999999996,2.0,1.8000000000000007,2.0,2.0,0.7999999999999972,3.0,1.6000000000000014,1.3000000000000007,1.3000000000000007,0.8000000000000007,0.6999999999999993,0.1999999999999993,0.09999999999999964,1.0,1.1999999999999993,2.1999999999999993,0.6000000000000014,1.7000000000000028,2.299999999999999,1.299999999999999,120772.0
03/2011,420.81000000000495,0.0,-45.300000000000004,0.19999999999999996,6.399999999999999,2.0,0.0,47.199999999999996,-0.3,7.3999999999999995,0.0,0.1,0.7,1.9000000000000004,0.2,1.9000000000000001,1.1,1.8,0.0,12.1,-2.5,19.200000000000003,8.3,9.700000000000003,11.5,0.0,-1.5999999999999999,-14.0,7.4,7.0,3.3000000000000007,-9.799999999999997,-0.30000000000000004,1.700000000000001,2.6999999999999993,5.200000000000001,3.3000000000000007,2.0,6.0,0.09999999999999787,1.2999999999999972,5.800000000000001,0.5,4.599999999999998,1.8999999999999986,0.6000000000000014,1.1999999999999993,2.1000000000000014,1.0,1.8000000000000007,2.200000000000003,2.1000000000000014,5.300000000000001,1.5999999999999979,1.5,1.1000000000000014,1.3000000000000007,5.600000000000001,4.0,5.5,2.1999999999999993,5.600000000000001,0.6000000000000014,2.8999999999999986,1.8999999999999986,3.3000000000000007,3.8000000000000007,121293.0
04/2011,-477.8899999999994,0.4,-19.4,-0.19999999999999996,0.7000000000000028,2.2,0.1,-10.099999999999994,0.0,31.699999999999996,0.2,7.300000000000001,8.9,30.200000000000003,2.5,18.6,4.800000000000001,6.3,0.0,-7.8,12.8,12.5,-4.7,-97.7,-9.3,0.1,1.5,-81.0,-7.4,25.0,-7.200000000000001,-19.8,0.0,-3.3000000000000007,2.6000000000000014,1.8000000000000007,1.4000000000000021,2.5,4.099999999999998,1.1000000000000014,1.7000000000000028,3.0,2.900000000000002,2.400000000000002,3.1000000000000014,1.5999999999999979,3.1999999999999993,2.1000000000000014,2.200000000000001,5.800000000000001,2.1999999999999993,1.1999999999999993,2.3999999999999986,2.3000000000000007,2.5,3.599999999999998,2.1999999999999993,3.3999999999999986,1.3000000000000007,2.3000000000000007,2.6999999999999993,3.599999999999998,2.6999999999999993,3.6999999999999993,2.8000000000000007,2.3999999999999986,2.6999999999999993,121808.0
05/2011,-1129.8300000000017,0.09999999999999998,-3.4000000000000004,0.09999999999999998,18.0,4.6000000000000005,3.6,75.3,1.1,-11.799999999999997,0.49999999999999994,-2.8000000000000007,24.299999999999997,-25.5,2.3,3.8999999999999986,7.699999999999999,41.9,0.0,8.899999999999999,14.299999999999997,32.199999999999996,3.8,11.7,29.6,-0.1,-1.5,68.0,19.8,29.200000000000003,20.4,5.3,10.700000000000001,10.3,1.8999999999999986,1.5,1.6999999999999993,1.1999999999999993,1.6000000000000014,2.6000000000000014,1.5999999999999979,2.1999999999999993,1.2999999999999972,2.0,2.0,1.6000000000000014,1.3000000000000007,2.0,1.6999999999999993,-1.3000000000000007,0.0,2.900000000000002,3.400000000000002,1.3999999999999986,0.5999999999999979,1.6000000000000014,1.0,1.1999999999999993,2.599999999999998,2.099999999999998,1.1000000000000014,1.2000000000000028,0.8000000000000007,0.6000000000000014,0.8999999999999986,1.9000000000000021,1.5,122332.0
06/2011,725.2799999999988,47.6,-7.1,-0.5,166.8,9.7,171.10000000000002,151.10000000000002,10.5,101.80000000000001,2.4000000000000004,67.4,244.79999999999998,234.6,92.8,107.2,111.80000000000001,140.2,91.2,71.89999999999999,217.4,154.5,124.30000000000001,262.5,242.1,3.8,6.9,61.099999999999994,214.5,72.89999999999999,171.7,213.6,17.8,86.3,-0.3999999999999986,4.099999999999998,2.1999999999999993,-2.5,0.6999999999999993,-0.6000000000000014,-2.3000000000000007,3.6999999999999993,-2.5,2.099999999999998,-2.0,-2.1000000000000014,-3.1999999999999993,-0.7000000000000028,-2.6000000000000014,-1.8999999999999986,-2.1000000000000014,1.0,-0.20000000000000284,-2.5,-1.8000000000000007,-3.1999999999999993,-1.8000000000000007,-2.0,2.8000000000000007,5.0,-2.3000000000000007,0.0,-1.6999999999999993,-1.8000000000000007,-2.0,-0.10000000000000142,0.6999999999999993,122859.0
07/2011,-558.7300000000032,-15.700000000000003,9.7,6.8,-14.0,13.700000000000003,218.0,157.89999999999998,89.4,100.69999999999999,103.7,17.299999999999997,33.5,-45.89999999999998,106.00000000000001,89.1,145.20000000000002,32.30000000000001,299.5,-6.0,204.8,64.69999999999999,-69.50000000000001,-97.29999999999998,95.30000000000001,247.1,110.0,323.5,-115.39999999999999,38.5,167.5,-59.89999999999998,44.800000000000004,75.30000000000001,-0.6999999999999993,1.8000000000000007,3.6999999999999993,0.1999999999999993,0.6000000000000014,-0.3000000000000007,-0.09999999999999787,-1.3000000000000007,-0.8999999999999986,-1.1999999999999993,-0.6999999999999993,-1.3000000000000007,-0.1999999999999993,-1.0999999999999979,-0.3999999999999986,-0.6000000000000014,-0.5999999999999979,-0.5,0.0,-0.5,-0.09999999999999787,0.8999999999999986,1.1000000000000014,-0.5999999999999979,0.40000000000000213,1.1000000000000014,-0.10000000000000142,0.0,-0.3000000000000007,-0.6000000000000014,0.0,-1.3999999999999986,-0.09999999999999787,123383.0
08/2011,-278.23999999999796,26.200000000000003,-6.999999999999999,9.7,6.900000000000006,-7.5000000000000036,-177.8,-24.80000000000001,-24.599999999999994,-71.6,-40.3,-10.399999999999991,-13.699999999999989,-141.10000000000002,-66.4,-104.1,-125.50000000000003,42.69999999999999,45.69999999999999,-49.199999999999996,-160.60000000000002,-29.399999999999977,12.200000000000003,-67.19999999999999,-307.3,-28.30000000000001,-13.400000000000006,-236.0,-69.80000000000001,-20.599999999999994,-127.19999999999999,-44.10000000000001,6.0,-46.599999999999994,-0.5,0.8000000000000007,0.1999999999999993,-0.3999999999999986,0.3000000000000007,-0.09999999999999787,-0.40000000000000213,-0.5,0.6000000000000014,-0.1999999999999993,-0.8000000000000007,-0.3999999999999986,0.09999999999999787,-0.5,-0.3000000000000007,-0.1999999999999993,-0.8000000000000007,-0.5,1.0,-0.5,0.09999999999999787,-0.3999999999999986,-0.10000000000000142,0.3999999999999986,-0.9000000000000021,-0.5,0.0,0.5,0.3999999999999986,0.3000000000000007,-0.1999999999999993,-0.1999999999999993,-0.10000000000000142,123915.0
09/2011,-2217.8199999999997,31.999999999999993,0.7999999999999998,4.699999999999999,-3.6000000000000227,-5.699999999999999,-17.30000000000001,-11.399999999999977,-52.50000000000001,-57.0,-9.0,8.399999999999991,-140.5,14.200000000000003,-61.0,-53.400000000000006,-68.19999999999999,-129.1,-255.09999999999997,6.899999999999999,-106.0,-93.20000000000002,-17.799999999999997,12.599999999999994,-3.0,-158.1,-65.1,203.0,16.500000000000007,-65.8,17.399999999999977,70.10000000000001,16.0,-34.10000000000001,-1.4000000000000021,-1.0,0.5,-0.3000000000000007,-2.200000000000003,0.5999999999999979,0.0,-1.5999999999999979,-1.0,-1.8999999999999986,-0.6999999999999993,0.8000000000000007,-1.1999999999999993,-0.1999999999999993,-0.9000000000000004,-0.3000000000000007,0.3000000000000007,0.8999999999999986,-1.5,-0.29999999999999716,-0.5,-1.1000000000000014,0.3000000000000007,-1.0,1.1999999999999993,-0.3999999999999986,-0.6999999999999993,-0.6000000000000014,-0.5,-0.6999999999999993,0.10000000000000142,-1.3000000000000007,-0.8000000000000007,124446.0
10/2011,2656.709999999999,-65.0,0.7000000000000002,-19.599999999999998,-14.0,6.100000000000001,184.3,-148.60000000000002,-14.7,-39.900000000000006,-52.6,-50.599999999999994,-58.0,-53.300000000000004,1.7999999999999972,-4.399999999999999,-33.00000000000001,-56.0,-152.9,19.1,-121.9,-82.0,-32.300000000000004,257.0,-21.900000000000006,-57.7,-35.0,-44.0,-32.800000000000004,-25.300000000000004,-115.39999999999998,-89.10000000000001,-70.4,-34.400000000000006,-2.099999999999998,-4.300000000000001,-3.099999999999998,-1.8999999999999986,-4.199999999999999,-0.3999999999999986,-1.8999999999999986,-4.0,-1.4000000000000021,-2.200000000000003,-2.200000000000003,-0.5,-1.8999999999999986,-1.6000000000000014,-1.299999999999999,-1.3000000000000007,-1.4000000000000021,-0.6999999999999993,-4.899999999999999,-1.4000000000000021,-1.6999999999999993,-1.5,-2.8000000000000007,-2.8999999999999986,-2.0,-4.800000000000001,-1.6000000000000014,-4.199999999999999,-1.799999999999999,-2.1000000000000014,-2.8000000000000007,-2.0,-2.8999999999999986,124979.0
